지역명,규모구분,연도,월,분양가격(제곱미터)
경기,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3243
경기,전용면적 85제곱미터초과 102제곱미터이하,2016,4,3395
경기,전용면적 102제곱미터초과,2016,4,3611
부산,모든면적,2016,4,3169
부산,전용면적 60제곱미터이하,2016,4,2973
부산,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3087
부산,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2930
부산,전용면적 102제곱미터초과,2016,4,3727
대구,모든면적,2016,4,3132
대구,전용면적 60제곱미터이하,2016,4,3341
대구,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3168
대구,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2539
대구,전용면적 102제곱미터초과,2016,4,2743
광주,모든면적,2016,4,2700
광주,전용면적 60제곱미터이하,2016,4,2600
광주,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2696
광주,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2754
광주,전용면적 102제곱미터초과,2016,4,3518
대전,모든면적,2016,4,2449
대전,전용면적 60제곱미터이하,2016,4,2529
대전,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2425
대전,전용면적 85제곱미터초과 102제곱미터이하,2016,4,
대전,전용면적 102제곱미터초과,2016,4,
울산,모든면적,2016,4,3072
울산,전용면적 60제곱미터이하,2016,4,2586
울산,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3076
울산,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2663
울산,전용면적 102제곱미터초과,2016,4,2967
세종,모든면적,2016,4,2680
세종,전용면적 60제곱미터이하,2016,4,2656
세종,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2699
세종,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2654
세종,전용면적 102제곱미터초과,2016,4,2714
강원,모든면적,2016,4,2140
강원,전용면적 60제곱미터이하,2016,4,2143
강원,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2183
강원,전용면적 85제곱미터초과 102제곱미터이하,2016,4,
강원,전용면적 102제곱미터초과,2016,4,2350
충북,모든면적,2016,4,1968
충북,전용면적 60제곱미터이하,2016,4,1915
충북,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2010
충북,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2276
충북,전용면적 102제곱미터초과,2016,4,2261
충남,모든면적,2016,4,2169
충남,전용면적 60제곱미터이하,2016,4,2295
충남,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2160
충남,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2541
충남,전용면적 102제곱미터초과,2016,4,2638
전북,모든면적,2016,4,1909
전북,전용면적 60제곱미터이하,2016,4,1900
전북,전용면적 60제곱미터초과 85제곱미터이하,2016,4,1916
전북,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2269
전북,전용면적 102제곱미터초과,2016,4,2380
전남,모든면적,2016,4,1925
전남,전용면적 60제곱미터이하,2016,4,1989
전남,전용면적 60제곱미터초과 85제곱미터이하,2016,4,1923
전남,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2262
전남,전용면적 102제곱미터초과,2016,4,2176
경북,모든면적,2016,4,2177
경북,전용면적 60제곱미터이하,2016,4,2171
경북,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2189
경북,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2675
경북,전용면적 102제곱미터초과,2016,4,2314
경남,모든면적,2016,4,2391
경남,전용면적 60제곱미터이하,2016,4,2413
경남,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2389
경남,전용면적 85제곱미터초과 102제곱미터이하,2016,4,3176
경남,전용면적 102제곱미터초과,2016,4,2660
제주,모든면적,2016,4,2719
제주,전용면적 60제곱미터이하,2016,4,2853
제주,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2752
제주,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2725
제주,전용면적 102제곱미터초과,2016,4,2602
서울,모든면적,2016,5,6264
서울,전용면적 60제곱미터이하,2016,5,6638
서울,전용면적 60제곱미터초과 85제곱미터이하,2016,5,6205
서울,전용면적 85제곱미터초과 102제곱미터이하,2016,5,7725
서울,전용면적 102제곱미터초과,2016,5,6353
인천,모든면적,2016,5,3179
인천,전용면적 60제곱미터이하,2016,5,3323
인천,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3147
인천,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3367
인천,전용면적 102제곱미터초과,2016,5,4192
경기,모든면적,2016,5,3443
경기,전용면적 60제곱미터이하,2016,5,3720
경기,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3443
경기,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3370
경기,전용면적 102제곱미터초과,2016,5,3956
부산,모든면적,2016,5,3148
부산,전용면적 60제곱미터이하,2016,5,2977
부산,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3071
부산,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3096
부산,전용면적 102제곱미터초과,2016,5,3536
대구,모든면적,2016,5,3132
대구,전용면적 60제곱미터이하,2016,5,3385
대구,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3166
대구,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2539
대구,전용면적 102제곱미터초과,2016,5,2743
광주,모든면적,2016,5,2722
광주,전용면적 60제곱미터이하,2016,5,2567
광주,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2723
광주,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2754
광주,전용면적 102제곱미터초과,2016,5,3518
대전,모든면적,2016,5,2465
대전,전용면적 60제곱미터이하,2016,5,2582
대전,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2427
대전,전용면적 85제곱미터초과 102제곱미터이하,2016,5,
대전,전용면적 102제곱미터초과,2016,5,
울산,모든면적,2016,5,3077
울산,전용면적 60제곱미터이하,2016,5,2600
울산,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3080
울산,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2663
울산,전용면적 102제곱미터초과,2016,5,2967
세종,모든면적,2016,5,2680
세종,전용면적 60제곱미터이하,2016,5,2656
세종,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2699
세종,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2654
세종,전용면적 102제곱미터초과,2016,5,2714
강원,모든면적,2016,5,2117
강원,전용면적 60제곱미터이하,2016,5,2113
강원,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2150
강원,전용면적 85제곱미터초과 102제곱미터이하,2016,5,
강원,전용면적 102제곱미터초과,2016,5,2289
충북,모든면적,2016,5,1980
충북,전용면적 60제곱미터이하,2016,5,1925
충북,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2024
충북,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2276
충북,전용면적 102제곱미터초과,2016,5,2271
충남,모든면적,2016,5,2166
충남,전용면적 60제곱미터이하,2016,5,2301
충남,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2150
충남,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2554
충남,전용면적 102제곱미터초과,2016,5,2638
전북,모든면적,2016,5,1945
전북,전용면적 60제곱미터이하,2016,5,1909
전북,전용면적 60제곱미터초과 85제곱미터이하,2016,5,1955
전북,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2269
전북,전용면적 102제곱미터초과,2016,5,2322
전남,모든면적,2016,5,1927
전남,전용면적 60제곱미터이하,2016,5,1989
전남,전용면적 60제곱미터초과 85제곱미터이하,2016,5,1925
전남,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2262
전남,전용면적 102제곱미터초과,2016,5,2176
경북,모든면적,2016,5,2176
경북,전용면적 60제곱미터이하,2016,5,2171
경북,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2189
경북,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2675
경북,전용면적 102제곱미터초과,2016,5,2323
경남,모든면적,2016,5,2381
경남,전용면적 60제곱미터이하,2016,5,2423
경남,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2380
경남,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3278
경남,전용면적 102제곱미터초과,2016,5,2741
제주,모든면적,2016,5,2691
제주,전용면적 60제곱미터이하,2016,5,2853
제주,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2712
제주,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2708
제주,전용면적 102제곱미터초과,2016,5,2605
서울,모든면적,2016,6,6208
서울,전용면적 60제곱미터이하,2016,6,6562
서울,전용면적 60제곱미터초과 85제곱미터이하,2016,6,6218
서울,전용면적 85제곱미터초과 102제곱미터이하,2016,6,7732
서울,전용면적 102제곱미터초과,2016,6,6365
인천,모든면적,2016,6,3204
인천,전용면적 60제곱미터이하,2016,6,2981
인천,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3353
인천,전용면적 85제곱미터초과 102제곱미터이하,2016,6,3453
인천,전용면적 102제곱미터초과,2016,6,3576
경기,모든면적,2016,6,3542
경기,전용면적 60제곱미터이하,2016,6,3781
경기,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3539
경기,전용면적 85제곱미터초과 102제곱미터이하,2016,6,3334
경기,전용면적 102제곱미터초과,2016,6,4073
부산,모든면적,2016,6,3150
부산,전용면적 60제곱미터이하,2016,6,2972
부산,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3069
부산,전용면적 85제곱미터초과 102제곱미터이하,2016,6,3253
부산,전용면적 102제곱미터초과,2016,6,3723
대구,모든면적,2016,6,3134
대구,전용면적 60제곱미터이하,2016,6,3385
대구,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3165
대구,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2839
대구,전용면적 102제곱미터초과,2016,6,2743
광주,모든면적,2016,6,2737
광주,전용면적 60제곱미터이하,2016,6,2567
광주,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2743
광주,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2754
광주,전용면적 102제곱미터초과,2016,6,3518
대전,모든면적,2016,6,2562
대전,전용면적 60제곱미터이하,2016,6,2648
대전,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2547
대전,전용면적 85제곱미터초과 102제곱미터이하,2016,6,
대전,전용면적 102제곱미터초과,2016,6,
울산,모든면적,2016,6,3069
울산,전용면적 60제곱미터이하,2016,6,2557
울산,전용면적 60제곱미터초과 85제곱미터이하,2016,6,3074
울산,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2663
울산,전용면적 102제곱미터초과,2016,6,2967
세종,모든면적,2016,6,2683
세종,전용면적 60제곱미터이하,2016,6,2715
세종,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2704
세종,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2660
세종,전용면적 102제곱미터초과,2016,6,2610
강원,모든면적,2016,6,2104
강원,전용면적 60제곱미터이하,2016,6,2099
강원,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2136
강원,전용면적 85제곱미터초과 102제곱미터이하,2016,6,
강원,전용면적 102제곱미터초과,2016,6,2339
충북,모든면적,2016,6,2047
충북,전용면적 60제곱미터이하,2016,6,2007
충북,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2108
충북,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2276
충북,전용면적 102제곱미터초과,2016,6,2243
충남,모든면적,2016,6,2198
충남,전용면적 60제곱미터이하,2016,6,2299
충남,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2188
충남,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2614
충남,전용면적 102제곱미터초과,2016,6,2749
전북,모든면적,2016,6,1931
전북,전용면적 60제곱미터이하,2016,6,1909
전북,전용면적 60제곱미터초과 85제곱미터이하,2016,6,1940
전북,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2269
전북,전용면적 102제곱미터초과,2016,6,2322
전남,모든면적,2016,6,1968
전남,전용면적 60제곱미터이하,2016,6,1989
전남,전용면적 60제곱미터초과 85제곱미터이하,2016,6,1964
전남,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2364
전남,전용면적 102제곱미터초과,2016,6,2264
경북,모든면적,2016,6,2238
경북,전용면적 60제곱미터이하,2016,6,2133
경북,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2256
경북,전용면적 85제곱미터초과 102제곱미터이하,2016,6,2675
경북,전용면적 102제곱미터초과,2016,6,2526
경남,모든면적,2016,6,2389
경남,전용면적 60제곱미터이하,2016,6,2463
경남,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2382
경남,전용면적 85제곱미터초과 102제곱미터이하,2016,6,3052
경남,전용면적 102제곱미터초과,2016,6,2740
제주,모든면적,2016,6,2827
제주,전용면적 60제곱미터이하,2016,6,2853
제주,전용면적 60제곱미터초과 85제곱미터이하,2016,6,2730
제주,전용면적 85제곱미터초과 102제곱미터이하,2016,6,3107
제주,전용면적 102제곱미터초과,2016,6,2605
서울,모든면적,2016,7,6254
서울,전용면적 60제곱미터이하,2016,7,6611
서울,전용면적 60제곱미터초과 85제곱미터이하,2016,7,6399
서울,전용면적 85제곱미터초과 102제곱미터이하,2016,7,7732
서울,전용면적 102제곱미터초과,2016,7,6373
인천,모든면적,2016,7,3222
인천,전용면적 60제곱미터이하,2016,7,2970
인천,전용면적 60제곱미터초과 85제곱미터이하,2016,7,3272
인천,전용면적 85제곱미터초과 102제곱미터이하,2016,7,3454
인천,전용면적 102제곱미터초과,2016,7,3599
경기,모든면적,2016,7,3531
경기,전용면적 60제곱미터이하,2016,7,3785
경기,전용면적 60제곱미터초과 85제곱미터이하,2016,7,3531
경기,전용면적 85제곱미터초과 102제곱미터이하,2016,7,3344
